"","svspp","seacat","year","nstom","meansw","num_tows","variance","cv","prey","totwt","relmsw","ci","relci","bottemp","tempvar","num_ctds"
"3256",73,"FALL",1990,495,8.76407694679696,46,4.0408632189054,0.229366978255272,"OTHER",27.5295377014422,31.8351766086426,0.592772646416482,2.15322412183271,6.99797357153403,1.12424242424242,12
"3257",73,"FALL",1990,495,9.70235895521684,46,18.9233262280537,0.448354362870295,"MERBIL",27.5295377014422,35.2434503638925,1.28277302299604,4.65962428031926,6.99797357153403,1.12424242424242,12
"3258",73,"FALL",1990,495,0,46,0,0,"PLEAME",27.5295377014422,0,0,0,6.99797357153403,1.12424242424242,12
"3259",73,"FALL",1990,495,0,46,0,0,"LIMFER",27.5295377014422,0,0,0,6.99797357153403,1.12424242424242,12
"3260",73,"FALL",1990,495,0,46,0,0,"MELAEG",27.5295377014422,0,0,0,6.99797357153403,1.12424242424242,12
"3261",73,"FALL",1991,318,19.1445810552483,80,6.24861455050237,0.130570780709653,"OTHER",29.4908021401497,64.9171255643274,0.558955031755792,1.89535377538888,7.74162518599398,4.98796037296037,78
"3262",73,"FALL",1991,318,0,80,0,0,"PLEAME",29.4908021401497,0,0,0,7.74162518599398,4.98796037296037,78
"3263",73,"FALL",1991,318,0,80,0,0,"MELAEG",29.4908021401497,0,0,0,7.74162518599398,4.98796037296037,78
"3264",73,"FALL",1991,318,0,80,0,0,"LIMFER",29.4908021401497,0,0,0,7.74162518599398,4.98796037296037,78
"3265",73,"FALL",1991,318,0,80,0,0,"LOPAME",29.4908021401497,0,0,0,7.74162518599398,4.98796037296037,78
"3266",73,"FALL",1991,318,9.3991270285288,80,10.7184728120718,0.348320420702821,"CLUHAR",29.4908021401497,31.8713847926589,0.732068057357777,2.48236061494278,7.74162518599398,4.98796037296037,78
"3267",73,"FALL",1991,318,0,80,0,0,"SCOSCO",29.4908021401497,0,0,0,7.74162518599398,4.98796037296037,78
"3268",73,"FALL",1991,318,0.947094056372549,80,0.176203972033967,0.443215291744256,"MERBIL",29.4908021401497,3.21148964301363,0.0938626581857682,0.318277738732582,7.74162518599398,4.98796037296037,78
"3269",73,"FALL",1991,318,0,80,0,0,"SQUACA",29.4908021401497,0,0,0,7.74162518599398,4.98796037296037,78
"3270",73,"FALL",1991,318,0,80,0,0,"GADMOR",29.4908021401497,0,0,0,7.74162518599398,4.98796037296037,78
"3271",73,"FALL",1992,400,18.4701756016886,94,6.9965982064011,0.143209702572418,"OTHER",30.6746625419871,60.213133808422,0.545644191072452,1.77881073777285,7.83973088709044,7.15269729315628,89
"3272",73,"FALL",1992,400,0,94,0,0,"GADMOR",30.6746625419871,0,0,0,7.83973088709044,7.15269729315628,89
"3273",73,"FALL",1992,400,0,94,0,0,"MELAEG",30.6746625419871,0,0,0,7.83973088709044,7.15269729315628,89
"3274",73,"FALL",1992,400,0,94,0,0,"SQUACA",30.6746625419871,0,0,0,7.83973088709044,7.15269729315628,89
"3275",73,"FALL",1992,400,0,94,0,0,"PLEAME",30.6746625419871,0,0,0,7.83973088709044,7.15269729315628,89
"3276",73,"FALL",1992,400,1.57781198175788,94,1.00325960795279,0.634821188827677,"MERBIL",30.6746625419871,5.14369792853691,0.206620178614668,0.673585824560739,7.83973088709044,7.15269729315628,89
"3277",73,"FALL",1992,400,0,94,0,0,"SCOSCO",30.6746625419871,0,0,0,7.83973088709044,7.15269729315628,89
"3278",73,"FALL",1992,400,10.6266749585406,94,13.2651647154846,0.342735370852137,"CLUHAR",30.6746625419871,34.6431682630411,0.751315575691026,2.4493034753443,7.83973088709044,7.15269729315628,89
"3279",73,"FALL",1992,400,0,94,0,0,"LOPAME",30.6746625419871,0,0,0,7.83973088709044,7.15269729315628,89
"3280",73,"FALL",1992,400,0,94,0,0,"LIMFER",30.6746625419871,0,0,0,7.83973088709044,7.15269729315628,89
"3281",73,"FALL",1993,315,0,83,0,0,"SCOSCO",12.939159197336,0,0,0,7.57296760455951,7.16179412166781,77
"3282",73,"FALL",1993,315,2.02607557326622,83,0.905205591151661,0.46958906284152,"CLUHAR",12.939159197336,15.6584793676807,0.208864467630649,1.61420432692142,7.57296760455951,7.16179412166781,77
"3283",73,"FALL",1993,315,0,83,0,0,"LIMFER",12.939159197336,0,0,0,7.57296760455951,7.16179412166781,77
"3284",73,"FALL",1993,315,0,83,0,0,"SQUACA",12.939159197336,0,0,0,7.57296760455951,7.16179412166781,77
"3285",73,"FALL",1993,315,0,83,0,0,"MELAEG",12.939159197336,0,0,0,7.57296760455951,7.16179412166781,77
"3286",73,"FALL",1993,315,5.98305779469234,83,2.12180587105849,0.243461125481607,"OTHER",12.939159197336,46.2399272119952,0.31977445900091,2.4713696935327,7.57296760455951,7.16179412166781,77
"3287",73,"FALL",1993,315,0,83,0,0,"LOPAME",12.939159197336,0,0,0,7.57296760455951,7.16179412166781,77
"3288",73,"FALL",1993,315,0,83,0,0,"GADMOR",12.939159197336,0,0,0,7.57296760455951,7.16179412166781,77
"3289",73,"FALL",1993,315,4.372206478147,83,6.91829427917177,0.601587567255962,"MERBIL",12.939159197336,33.7904991465534,0.577418195496302,4.46256349960657,7.57296760455951,7.16179412166781,77
"3290",73,"FALL",1993,315,0.557819351230425,83,0.316289145684105,1.00820435218155,"PLEAME",12.939159197336,4.31109427377069,0.123461939051736,0.954172811144914,7.57296760455951,7.16179412166781,77
"3291",73,"FALL",1994,88,0.247747747747748,29,0.0624101486834198,1.00836530303663,"GADMOR",15.6959662557294,1.57841666904268,0.0927809052021312,0.591113052172012,8.02825168278875,4.10554580645161,31
"3292",73,"FALL",1994,88,8.14177335229967,29,24.1527501522596,0.603620924175429,"CLUHAR",15.6959662557294,51.8717562184343,1.82521610065898,11.6285679449185,8.02825168278875,4.10554580645161,31
"3293",73,"FALL",1994,88,0,29,0,0,"MELAEG",15.6959662557294,0,0,0,8.02825168278875,4.10554580645161,31
"3294",73,"FALL",1994,88,0,29,0,0,"LIMFER",15.6959662557294,0,0,0,8.02825168278875,4.10554580645161,31
"3295",73,"FALL",1994,88,0,29,0,0,"SCOSCO",15.6959662557294,0,0,0,8.02825168278875,4.10554580645161,31
"3296",73,"FALL",1994,88,0,29,0,0,"PLEAME",15.6959662557294,0,0,0,8.02825168278875,4.10554580645161,31
"3297",73,"FALL",1994,88,1.2686249407302,29,1.39617609139981,0.931401328684903,"MERBIL",15.6959662557294,8.08249024023688,0.438834835224907,2.79584466527966,8.02825168278875,4.10554580645161,31
"3298",73,"FALL",1994,88,0,29,0,0,"SQUACA",15.6959662557294,0,0,0,8.02825168278875,4.10554580645161,31
"3299",73,"FALL",1994,88,0,29,0,0,"LOPAME",15.6959662557294,0,0,0,8.02825168278875,4.10554580645161,31
"3300",73,"FALL",1994,88,6.03782021495179,29,1.77428169988787,0.220613004614218,"OTHER",15.6959662557294,38.4673368722862,0.494700424832404,3.15176789228778,8.02825168278875,4.10554580645161,31
"3301",73,"FALL",1995,403,0.0703011422637591,81,0.00286654401511338,0.761582446859986,"GADMOR",22.3745815591965,0.314200925178257,0.0118978035427301,0.0531755354228729,8.50680592975776,6.56619575508607,72
"3302",73,"FALL",1995,403,0,81,0,0,"SCOSCO",22.3745815591965,0,0,0,8.50680592975776,6.56619575508607,72
"3303",73,"FALL",1995,403,0,81,0,0,"PLEAME",22.3745815591965,0,0,0,8.50680592975776,6.56619575508607,72
"3304",73,"FALL",1995,403,14.1269167040035,81,26.9164364206052,0.367249654757713,"OTHER",22.3745815591965,63.1382386599179,1.15291228496361,5.15277696663665,8.50680592975776,6.56619575508607,72
"3305",73,"FALL",1995,403,0.652859813084112,81,0.20075253470175,0.686294600984757,"MERBIL",22.3745815591965,2.91786378823147,0.0995675922043431,0.445003147616042,8.50680592975776,6.56619575508607,72
"3306",73,"FALL",1995,403,7.52450389984517,81,17.6835499095694,0.558864926254149,"CLUHAR",22.3745815591965,33.6296966266724,0.934484737130228,4.17654620560326,8.50680592975776,6.56619575508607,72
"3307",73,"FALL",1995,403,0,81,0,0,"SQUACA",22.3745815591965,0,0,0,8.50680592975776,6.56619575508607,72
"3308",73,"FALL",1995,403,0,81,0,0,"MELAEG",22.3745815591965,0,0,0,8.50680592975776,6.56619575508607,72
"3309",73,"FALL",1995,403,0,81,0,0,"LIMFER",22.3745815591965,0,0,0,8.50680592975776,6.56619575508607,72
"3310",73,"FALL",1995,403,0,81,0,0,"LOPAME",22.3745815591965,0,0,0,8.50680592975776,6.56619575508607,72
"3311",73,"FALL",1996,356,0,59,0,0,"LOPAME",26.3924067247407,0,0,0,8.52937022477573,5.02221857923497,61
"3312",73,"FALL",1996,356,0.204123711340206,59,0.0445772326942665,1.03433946695246,"SCOSCO",26.3924067247407,0.773418330011022,0.0549744055666625,0.208296295749067,8.52937022477573,5.02221857923497,61
"3313",73,"FALL",1996,356,0,59,0,0,"LIMFER",26.3924067247407,0,0,0,8.52937022477573,5.02221857923497,61
"3314",73,"FALL",1996,356,0,59,0,0,"MELAEG",26.3924067247407,0,0,0,8.52937022477573,5.02221857923497,61
"3315",73,"FALL",1996,356,7.16898497790869,59,19.1560288050707,0.61051321690704,"CLUHAR",26.3924067247407,27.1630588777959,1.13961125709293,4.31795125385302,8.52937022477573,5.02221857923497,61
"3316",73,"FALL",1996,356,0,59,0,0,"GADMOR",26.3924067247407,0,0,0,8.52937022477573,5.02221857923497,61
"3317",73,"FALL",1996,356,18.249426163876,59,15.1538871190611,0.213310783510419,"OTHER",26.3924067247407,69.1465024550742,1.0135986274475,3.84049335863462,8.52937022477573,5.02221857923497,61
"3318",73,"FALL",1996,356,0.000837430610626487,59,6.2966792972878e-07,0.947560515545236,"PLEAME",26.3924067247407,0.0031729982769683,0.000206614014936192,0.000782854012106854,8.52937022477573,5.02221857923497,61
"3319",73,"FALL",1996,356,0,59,0,0,"SQUACA",26.3924067247407,0,0,0,8.52937022477573,5.02221857923497,61
"3320",73,"FALL",1996,356,0.769034441005176,59,0.260592120244881,0.663796334222559,"MERBIL",26.3924067247407,2.91384733884186,0.132918254538206,0.503623091006727,8.52937022477573,5.02221857923497,61
"3321",73,"FALL",1997,249,0,44,0,0,"PLEAME",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3322",73,"FALL",1997,249,0,44,0,0,"MELAEG",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3323",73,"FALL",1997,249,0,44,0,0,"GADMOR",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3324",73,"FALL",1997,249,0,44,0,0,"SCOSCO",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3325",73,"FALL",1997,249,0,44,0,0,"SQUACA",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3326",73,"FALL",1997,249,4.490207790849,44,2.99245047344632,0.385253902431278,"CLUHAR",23.9050861446256,18.7834829947204,0.521575452002377,2.18185974669511,8.80015510224653,6.81250404040404,55
"3327",73,"FALL",1997,249,19.4148783537766,44,19.4072068462115,0.22690645122477,"OTHER",23.9050861446256,81.2165170052796,1.32826636314926,5.55641738797033,8.80015510224653,6.81250404040404,55
"3328",73,"FALL",1997,249,0,44,0,0,"LIMFER",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3329",73,"FALL",1997,249,0,44,0,0,"MERBIL",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3330",73,"FALL",1997,249,0,44,0,0,"LOPAME",23.9050861446256,0,0,0,8.80015510224653,6.81250404040404,55
"3331",73,"FALL",1998,421,0,72,0,0,"GADMOR",23.4675838573634,0,0,0,8.31894839374356,6.55651788432268,73
"3332",73,"FALL",1998,421,0,72,0,0,"SQUACA",23.4675838573634,0,0,0,8.31894839374356,6.55651788432268,73
"3333",73,"FALL",1998,421,4.4063021458447,72,4.97476106260272,0.506187992959235,"CLUHAR",23.4675838573634,18.7761218735866,0.525714384993449,2.240172606557,8.31894839374356,6.55651788432268,73
"3334",73,"FALL",1998,421,0.507692307692308,72,0.267964658790599,1.01961960325634,"MERBIL",23.4675838573634,2.16337698323813,0.122011989117327,0.519917132751793,8.31894839374356,6.55651788432268,73
"3335",73,"FALL",1998,421,0,72,0,0,"MELAEG",23.4675838573634,0,0,0,8.31894839374356,6.55651788432268,73
"3336",73,"FALL",1998,421,0.283461538461538,72,0.0430216901759811,0.731727865881855,"SCOSCO",23.4675838573634,1.20788548230796,0.0488885865889536,0.208323902818883,8.31894839374356,6.55651788432268,73
"3337",73,"FALL",1998,421,0,72,0,0,"PLEAME",23.4675838573634,0,0,0,8.31894839374356,6.55651788432268,73
"3338",73,"FALL",1998,421,0,72,0,0,"LIMFER",23.4675838573634,0,0,0,8.31894839374356,6.55651788432268,73
"3339",73,"FALL",1998,421,0,72,0,0,"LOPAME",23.4675838573634,0,0,0,8.31894839374356,6.55651788432268,73
"3340",73,"FALL",1998,421,18.2701278653649,72,19.9440627472491,0.244436034269976,"OTHER",23.4675838573634,77.8526156608673,1.05261744520898,4.48541039250916,8.31894839374356,6.55651788432268,73
"3341",73,"FALL",1999,294,0,57,0,0,"MELAEG",15.5366151427035,0,0,0,8.84872525095668,5.02857508417508,55
"3342",73,"FALL",1999,294,0,57,0,0,"GADMOR",15.5366151427035,0,0,0,8.84872525095668,5.02857508417508,55
"3343",73,"FALL",1999,294,0,57,0,0,"LIMFER",15.5366151427035,0,0,0,8.84872525095668,5.02857508417508,55
"3344",73,"FALL",1999,294,12.3628540733635,57,11.4233354223007,0.273386913277978,"OTHER",15.5366151427035,79.5723776370266,0.895342154427449,5.76278775141011,8.84872525095668,5.02857508417508,55
"3345",73,"FALL",1999,294,1.51739348370927,57,1.10009774670475,0.691221794022843,"CLUHAR",15.5366151427035,9.76656414394024,0.277848595234918,1.78834702850578,8.84872525095668,5.02857508417508,55
"3346",73,"FALL",1999,294,0.0694736842105263,57,0.00514204511278195,1.0321613938029,"LOPAME",15.5366151427035,0.44716100368331,0.0189959277497157,0.122265548674781,8.84872525095668,5.02857508417508,55
"3347",73,"FALL",1999,294,1.58689390142022,57,0.587161943440027,0.482870927687942,"MERBIL",15.5366151427035,10.2138972153498,0.202988538858902,1.30651713384451,8.84872525095668,5.02857508417508,55
"3348",73,"FALL",1999,294,0,57,0,0,"SCOSCO",15.5366151427035,0,0,0,8.84872525095668,5.02857508417508,55
"3349",73,"FALL",1999,294,0,57,0,0,"PLEAME",15.5366151427035,0,0,0,8.84872525095668,5.02857508417508,55
"3350",73,"FALL",1999,294,0,57,0,0,"SQUACA",15.5366151427035,0,0,0,8.84872525095668,5.02857508417508,55
"3351",73,"FALL",2000,154,0,41,0,0,"SQUACA",16.3429382071489,0,0,0,8.526357884707,3.43641993589744,40
"3352",73,"FALL",2000,154,3.61842105263158,41,11.0276907597394,0.917747453176327,"PLEAME",16.3429382071489,22.1405784368001,1.03724262795301,6.3467328506406,8.526357884707,3.43641993589744,40
"3353",73,"FALL",2000,154,2.51806346749226,41,6.1272133464709,0.983025602504866,"CLUHAR",16.3429382071489,15.4076545819086,0.773160340324579,4.73085274217323,8.526357884707,3.43641993589744,40
"3354",73,"FALL",2000,154,10.0998115817619,41,4.92769756823875,0.219790415993441,"OTHER",16.3429382071489,61.7992398536019,0.693362085974706,4.24257913226037,8.526357884707,3.43641993589744,40
"3355",73,"FALL",2000,154,0.106642105263158,41,0.0111075756595694,0.988282101384741,"MERBIL",16.3429382071489,0.652527127689374,0.0329190813663864,0.201426946300186,8.526357884707,3.43641993589744,40
"3356",73,"FALL",2000,154,0,41,0,0,"LIMFER",16.3429382071489,0,0,0,8.526357884707,3.43641993589744,40
"3357",73,"FALL",2000,154,0,41,0,0,"SCOSCO",16.3429382071489,0,0,0,8.526357884707,3.43641993589744,40
"3358",73,"FALL",2000,154,0,41,0,0,"LOPAME",16.3429382071489,0,0,0,8.526357884707,3.43641993589744,40
"3359",73,"FALL",2000,154,0,41,0,0,"MELAEG",16.3429382071489,0,0,0,8.526357884707,3.43641993589744,40
"3360",73,"FALL",2000,154,0,41,0,0,"GADMOR",16.3429382071489,0,0,0,8.526357884707,3.43641993589744,40
"3361",73,"FALL",2001,135,0,46,0,0,"SCOSCO",29.4765112492914,0,0,0,8.47757160502797,5.52428477891157,49
"3362",73,"FALL",2001,135,23.9132448802438,46,42.2195837799456,0.271718033334999,"OTHER",29.4765112492914,81.1264422644951,1.91605536318184,6.50027863534189,8.47757160502797,5.52428477891157,49
"3363",73,"FALL",2001,135,0,46,0,0,"PLEAME",29.4765112492914,0,0,0,8.47757160502797,5.52428477891157,49
"3364",73,"FALL",2001,135,0.479654017857143,46,0.15981592369125,0.833454580829078,"MERBIL",29.4765112492914,1.6272414798365,0.117885693969699,0.399930958493375,8.47757160502797,5.52428477891157,49
"3365",73,"FALL",2001,135,0,46,0,0,"GADMOR",29.4765112492914,0,0,0,8.47757160502797,5.52428477891157,49
"3366",73,"FALL",2001,135,0,46,0,0,"SQUACA",29.4765112492914,0,0,0,8.47757160502797,5.52428477891157,49
"3367",73,"FALL",2001,135,0,46,0,0,"LIMFER",29.4765112492914,0,0,0,8.47757160502797,5.52428477891157,49
"3368",73,"FALL",2001,135,5.08361235119048,46,19.1160101111535,0.86005494966925,"CLUHAR",29.4765112492914,17.2463162556684,1.28928730265832,4.37394809634845,8.47757160502797,5.52428477891157,49
"3369",73,"FALL",2001,135,0,46,0,0,"LOPAME",29.4765112492914,0,0,0,8.47757160502797,5.52428477891157,49
"3370",73,"FALL",2001,135,0,46,0,0,"MELAEG",29.4765112492914,0,0,0,8.47757160502797,5.52428477891157,49
"3371",73,"FALL",2002,118,28.2652495769882,36,249.041359761156,0.558319652364681,"CLUHAR",51.6535397301514,54.7208375740589,5.26034810594166,10.1839063371509,10.1072071549432,6.19884828629032,32
"3372",73,"FALL",2002,118,17.0115338079856,36,9.45755965254356,0.180778205908539,"OTHER",51.6535397301514,32.9339168174288,1.02510485385336,1.98457813193195,10.1072071549432,6.19884828629032,32
"3373",73,"FALL",2002,118,0,36,0,0,"SQUACA",51.6535397301514,0,0,0,10.1072071549432,6.19884828629032,32
"3374",73,"FALL",2002,118,0,36,0,0,"SCOSCO",51.6535397301514,0,0,0,10.1072071549432,6.19884828629032,32
"3375",73,"FALL",2002,118,0,36,0,0,"MELAEG",51.6535397301514,0,0,0,10.1072071549432,6.19884828629032,32
"3376",73,"FALL",2002,118,0,36,0,0,"GADMOR",51.6535397301514,0,0,0,10.1072071549432,6.19884828629032,32
"3377",73,"FALL",2002,118,0.234517766497462,36,0.0670859886917928,1.10443500451337,"LOPAME",51.6535397301514,0.454020707433857,0.0863365435000298,0.167145454021292,10.1072071549432,6.19884828629032,32
"3378",73,"FALL",2002,118,0,36,0,0,"PLEAME",51.6535397301514,0,0,0,10.1072071549432,6.19884828629032,32
"3379",73,"FALL",2002,118,6.1422385786802,36,29.4848033862115,0.884041059971685,"MERBIL",51.6535397301514,11.8912249010784,1.80999703456514,3.50411035530369,10.1072071549432,6.19884828629032,32
"3380",73,"FALL",2002,118,0,36,0,0,"LIMFER",51.6535397301514,0,0,0,10.1072071549432,6.19884828629032,32
"3381",73,"FALL",2003,126,0,43,0,0,"MELAEG",41.0241816153157,0,0,0,8.73881493414195,7.09723524390244,41
"3382",73,"FALL",2003,126,2.05041998995628,43,2.24536923539992,0.730804237229495,"MERBIL",41.0241816153157,4.99807652272773,0.457024678525556,1.11403728369546,8.73881493414195,7.09723524390244,41
"3383",73,"FALL",2003,126,0,43,0,0,"LOPAME",41.0241816153157,0,0,0,8.73881493414195,7.09723524390244,41
"3384",73,"FALL",2003,126,0,43,0,0,"GADMOR",41.0241816153157,0,0,0,8.73881493414195,7.09723524390244,41
"3385",73,"FALL",2003,126,0,43,0,0,"SQUACA",41.0241816153157,0,0,0,8.73881493414195,7.09723524390244,41
"3386",73,"FALL",2003,126,0,43,0,0,"LIMFER",41.0241816153157,0,0,0,8.73881493414195,7.09723524390244,41
"3387",73,"FALL",2003,126,22.1224175393379,43,8.81488154533445,0.134207150460785,"OTHER",41.0241816153157,53.9253110440572,0.905532429547029,2.20731381807495,8.73881493414195,7.09723524390244,41
"3388",73,"FALL",2003,126,1.28998655913978,43,0.95892768417269,0.759115297288693,"SCOSCO",41.0241816153157,3.14445409596712,0.298668001754252,0.728029152549261,8.73881493414195,7.09723524390244,41
"3389",73,"FALL",2003,126,0,43,0,0,"PLEAME",41.0241816153157,0,0,0,8.73881493414195,7.09723524390244,41
"3390",73,"FALL",2003,126,15.5613575268817,43,98.4700787210088,0.637682739230517,"CLUHAR",41.0241816153157,37.932158337248,3.02655039985865,7.37747903965191,8.73881493414195,7.09723524390244,41
"3391",73,"FALL",2004,127,0.208454810495627,41,0.0485713845601979,1.05725152437048,"MELAEG",31.8538616060181,0.654409857975411,0.0688380103170447,0.216105699109458,7.36751023530871,7.15700516840883,42
"3392",73,"FALL",2004,127,0,41,0,0,"SQUACA",31.8538616060181,0,0,0,7.36751023530871,7.15700516840883,42
"3393",73,"FALL",2004,127,0.170612244897959,41,0.0329428999960276,1.0638262846983,"SCOSCO",31.8538616060181,0.535609299142952,0.0566916348593607,0.177974135633998,7.36751023530871,7.15700516840883,42
"3394",73,"FALL",2004,127,0.00332577475434618,41,1.24920655916139e-05,1.06273331601886,"MERBIL",31.8538616060181,0.01044072707881,0.00110396472158259,0.00346571707768711,7.36751023530871,7.15700516840883,42
"3395",73,"FALL",2004,127,0,41,0,0,"LOPAME",31.8538616060181,0,0,0,7.36751023530871,7.15700516840883,42
"3396",73,"FALL",2004,127,17.6201625094482,41,216.711196643476,0.835469818531882,"CLUHAR",31.8538616060181,55.3156246089777,4.59810349710565,14.4349955241751,7.36751023530871,7.15700516840883,42
"3397",73,"FALL",2004,127,0,41,0,0,"GADMOR",31.8538616060181,0,0,0,7.36751023530871,7.15700516840883,42
"3398",73,"FALL",2004,127,13.8513062664219,41,9.42609298941198,0.221653772774085,"OTHER",31.8538616060181,43.4839155068251,0.958967584559205,3.01052222936145,7.36751023530871,7.15700516840883,42
"3399",73,"FALL",2004,127,0,41,0,0,"PLEAME",31.8538616060181,0,0,0,7.36751023530871,7.15700516840883,42
"3400",73,"FALL",2004,127,0,41,0,0,"LIMFER",31.8538616060181,0,0,0,7.36751023530871,7.15700516840883,42
"3401",73,"FALL",2005,138,0,43,0,0,"SQUACA",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3402",73,"FALL",2005,138,7.1512443438914,43,8.69765423093294,0.412400755312452,"CLUHAR",13.9945719444583,51.1001291949,0.899491030808751,6.42742796549017,9.42947887933366,3.33896832779623,43
"3403",73,"FALL",2005,138,0,43,0,0,"PLEAME",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3404",73,"FALL",2005,138,0,43,0,0,"GADMOR",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3405",73,"FALL",2005,138,0,43,0,0,"MERBIL",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3406",73,"FALL",2005,138,0,43,0,0,"LIMFER",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3407",73,"FALL",2005,138,0,43,0,0,"LOPAME",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3408",73,"FALL",2005,138,0,43,0,0,"SCOSCO",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3409",73,"FALL",2005,138,6.84332760056685,43,1.62042198802891,0.186014471642445,"OTHER",13.9945719444583,48.8998708051,0.388248540395155,2.77427949876594,9.42947887933366,3.33896832779623,43
"3410",73,"FALL",2005,138,0,43,0,0,"MELAEG",13.9945719444583,0,0,0,9.42947887933366,3.33896832779623,43
"3411",73,"FALL",2006,151,0,54,0,0,"LIMFER",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3412",73,"FALL",2006,151,0,54,0,0,"GADMOR",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3413",73,"FALL",2006,151,9.06647249552773,54,54.5966435422032,0.814975632604978,"CLUHAR",18.1498014267809,49.9535630298947,2.01101860208725,11.0801135219028,9.21515418677414,4.42342924528302,53
"3414",73,"FALL",2006,151,0,54,0,0,"SQUACA",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3415",73,"FALL",2006,151,0,54,0,0,"PLEAME",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3416",73,"FALL",2006,151,9.08332893125317,54,5.5815043070046,0.260094153871858,"OTHER",18.1498014267809,50.0464369701053,0.642996705653942,3.54272033359643,9.21515418677414,4.42342924528302,53
"3417",73,"FALL",2006,151,0,54,0,0,"LOPAME",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3418",73,"FALL",2006,151,0,54,0,0,"MELAEG",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3419",73,"FALL",2006,151,0,54,0,0,"SCOSCO",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3420",73,"FALL",2006,151,0,54,0,0,"MERBIL",18.1498014267809,0,0,0,9.21515418677414,4.42342924528302,53
"3421",73,"FALL",2007,95,0,44,0,0,"LOPAME",19.7182816361839,0,0,0,8.16495252758532,6.01730147991543,44
"3422",73,"FALL",2007,95,0,44,0,0,"LIMFER",19.7182816361839,0,0,0,8.16495252758532,6.01730147991543,44
"3423",73,"FALL",2007,95,0,44,0,0,"SQUACA",19.7182816361839,0,0,0,8.16495252758532,6.01730147991543,44
"3424",73,"FALL",2007,95,0,44,0,0,"MELAEG",19.7182816361839,0,0,0,8.16495252758532,6.01730147991543,44
"3425",73,"FALL",2007,95,0.863840830449827,44,0.356189421473544,0.690886618246849,"MERBIL",19.7182816361839,4.38091333914535,0.179946815747306,0.912588728913863,8.16495252758532,6.01730147991543,44
"3426",73,"FALL",2007,95,0,44,0,0,"GADMOR",19.7182816361839,0,0,0,8.16495252758532,6.01730147991543,44
"3427",73,"FALL",2007,95,0,44,0,0,"SCOSCO",19.7182816361839,0,0,0,8.16495252758532,6.01730147991543,44
"3428",73,"FALL",2007,95,15.2526068956995,44,14.7331540887436,0.251653971205456,"OTHER",19.7182816361839,77.3526171150242,1.1573148423965,5.86924795856846,8.16495252758532,6.01730147991543,44
"3429",73,"FALL",2007,95,3.6018339100346,44,5.99536867723824,0.679804859591776,"CLUHAR",19.7182816361839,18.2664695458304,0.73826385263845,3.7440577544227,8.16495252758532,6.01730147991543,44
"3430",73,"FALL",2007,95,0,44,0,0,"PLEAME",19.7182816361839,0,0,0,8.16495252758532,6.01730147991543,44
"3431",73,"FALL",2008,131,0,50,0,0,"GADMOR",18.3437808775891,0,0,0,7.574768897949,5.65203646153846,26
"3432",73,"FALL",2008,131,6.76155715107019,50,11.4291773747331,0.499989360858542,"OTHER",18.3437808775891,36.8602154386335,0.956208235678113,5.21271073863693,7.574768897949,5.65203646153846,26
"3433",73,"FALL",2008,131,0,50,0,0,"MELAEG",18.3437808775891,0,0,0,7.574768897949,5.65203646153846,26
"3434",73,"FALL",2008,131,0.102218649517685,50,0.0119662811072219,1.0701618419478,"MERBIL",18.3437808775891,0.557238718668774,0.0309403052437714,0.168669182488828,7.574768897949,5.65203646153846,26
"3435",73,"FALL",2008,131,0,50,0,0,"LIMFER",18.3437808775891,0,0,0,7.574768897949,5.65203646153846,26
"3436",73,"FALL",2008,131,0,50,0,0,"PLEAME",18.3437808775891,0,0,0,7.574768897949,5.65203646153846,26
"3437",73,"FALL",2008,131,0,50,0,0,"SCOSCO",18.3437808775891,0,0,0,7.574768897949,5.65203646153846,26
"3438",73,"FALL",2008,131,1.85691318327974,50,4.05537815571423,1.08448632284176,"LOPAME",18.3437808775891,10.12284869554,0.569587791703033,3.10507302449796,7.574768897949,5.65203646153846,26
